VIC,197,Aston,31619,Special Hospital Team 1,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,5,1.27
VIC,197,Aston,31619,Special Hospital Team 1,28212,HUPPERT,Daniel,3,N,N,IND,Independent,3,1.28
VIC,197,Aston,31619,Special Hospital Team 1,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,6,2.56
VIC,197,Aston,31619,Special Hospital Team 1,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,4,1.71
VIC,197,Aston,31619,Special Hospital Team 1,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,142,-10.55
VIC,197,Aston,31619,Special Hospital Team 1,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,59,2.38
VIC,197,Aston,31619,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,25,2.92
VIC,197,Aston,31620,Special Hospital Team 2,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,18,4.7
VIC,197,Aston,31620,Special Hospital Team 2,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,8,2.42
VIC,197,Aston,31620,Special Hospital Team 2,28212,HUPPERT,Daniel,3,N,N,IND,Independent,2,0.82
VIC,197,Aston,31620,Special Hospital Team 2,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,3,1.23
VIC,197,Aston,31620,Special Hospital Team 2,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,1,0.41
VIC,197,Aston,31620,Special Hospital Team 2,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,146,-11.15
VIC,197,Aston,31620,Special Hospital Team 2,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,65,3.92
VIC,197,Aston,31620,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,11,-2.4
VIC,197,Aston,63155,Special Hospital Team 3,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,0,-2.71
VIC,197,Aston,63155,Special Hospital Team 3,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,0,-0.87
VIC,197,Aston,63155,Special Hospital Team 3,28212,HUPPERT,Daniel,3,N,N,IND,Independent,0,0
VIC,197,Aston,63155,Special Hospital Team 3,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,0,0
VIC,197,Aston,63155,Special Hospital Team 3,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,0,0
VIC,197,Aston,63155,Special Hospital Team 3,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,5,-8.73
VIC,197,Aston,63155,Special Hospital Team 3,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,3,14.67
VIC,197,Aston,63155,Special Hospital Team 3,999,Informal,Informal,999,N,N,,Informal,0,-6.73
VIC,197,Aston,66703,Special Hospital Team 4,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,0,-2.71
VIC,197,Aston,66703,Special Hospital Team 4,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,2,4.84
VIC,197,Aston,66703,Special Hospital Team 4,28212,HUPPERT,Daniel,3,N,N,IND,Independent,0,0
VIC,197,Aston,66703,Special Hospital Team 4,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,0,0
VIC,197,Aston,66703,Special Hospital Team 4,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,2,5.71
VIC,197,Aston,66703,Special Hospital Team 4,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,19,-16.94
VIC,197,Aston,66703,Special Hospital Team 4,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,12,11.46
VIC,197,Aston,66703,Special Hospital Team 4,999,Informal,Informal,999,N,N,,Informal,2,-1.32
VIC,197,Aston,2969,Studfield East,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,136,2.06
VIC,197,Aston,2969,Studfield East,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,41,0.07
VIC,197,Aston,2969,Studfield East,28212,HUPPERT,Daniel,3,N,N,IND,Independent,43,2.54
VIC,197,Aston,2969,Studfield East,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,13,0.77
VIC,197,Aston,2969,Studfield East,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,45,2.66
VIC,197,Aston,2969,Studfield East,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,818,1.97
VIC,197,Aston,2969,Studfield East,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,597,-1.11
VIC,197,Aston,2969,Studfield East,999,Informal,Informal,999,N,N,,Informal,74,-0.26
VIC,197,Aston,2970,Templeton,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,137,3.47
